tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points
2011-W-C10-CRO-05A-2011,Osijek 10K,Clay,32,10,20110829,30,206252,,Q,Barbora Krejcikova,R,178,CZE,15.6,206336,8,,Julia Stamatova,L,,BUL,18.2,6-1 6-2,3,SF,,,,,,,,,,,,,,,,,,,,,,734,27
2011-W-C10-CRO-05A-2011,Osijek 10K,Clay,32,10,20110829,31,203544,,Q,Petra Sunic,R,,CRO,22.5,206252,,Q,Barbora Krejcikova,R,178,CZE,15.6,4-6 6-0 6-2,3,F,,,,,,,,,,,,,,,,,,,,,,,
2011-W-C10-CRO-09A-2011,Dubrovnik 10K,Clay,32,10,20111017,9,206252,,Q,Barbora Krejcikova,R,178,CZE,15.8,203524,6,,Morgane Pons,R,,FRA,19.5,6-2 4-6 6-4,3,R32,,,,,,,,,,,,,,,,,,,,995,11,597,46
2011-W-C10-CRO-09A-2011,Dubrovnik 10K,Clay,32,10,20111017,21,202533,,Q,Estelle Guisard,R,,FRA,22.5,206252,,Q,Barbora Krejcikova,R,178,CZE,15.8,6-2 6-1,3,R16,,,,,,,,,,,,,,,,,,,,851,18,995,11
2011-W-C10-CRO-10A-2011,Dubrovnik 10K,Clay,32,10,20111024,10,206252,,Q,Barbora Krejcikova,R,178,CZE,15.8,211068,,WC,Neda Koprcina,U,,CRO,16.8,6-1 6-1,3,R32,,,,,,,,,,,,,,,,,,,,993,11,,
2011-W-C10-CRO-10A-2011,Dubrovnik 10K,Clay,32,10,20111024,21,206252,,Q,Barbora Krejcikova,R,178,CZE,15.8,211423,,Q,Lenka Kuncikova,U,,CZE,16.2,7-6(0) 6-7(6) 7-5,3,R16,,,,,,,,,,,,,,,,,,,,993,11,,
2011-W-C10-CRO-10A-2011,Dubrovnik 10K,Clay,32,10,20111024,27,201699,4,,Martina Caregaro,R,165,ITA,19.4,206252,,Q,Barbora Krejcikova,R,178,CZE,15.8,2-6 6-3 6-1,3,QF,,,,,,,,,,,,,,,,,,,,515,65,993,11
2011-W-C10-GER-05A-2011,Wiesbaden 10K,Clay,32,10,20110502,11,206252,,Q,Barbora Krejcikova,R,178,CZE,15.3,206210,,WC,Noemi Hemmerich,U,,GER,17.1,6-4 6-2,3,R32,,,,,,,,,,,,,,,,,,,,,,,
2011-W-C10-GER-05A-2011,Wiesbaden 10K,Clay,32,10,20110502,22,205577,4,,Marcella Koek,R,,NED,22.9,206252,,Q,Barbora Krejcikova,R,178,CZE,15.3,7-6(3) 6-4,3,R16,,,,,,,,,,,,,,,,,,,,428,88,,
2011-W-C10-ITA-05A-2011,Florence 10K,Clay,32,10,20110530,16,202636,2,,Zuzana Zlochova,R,,SVK,21.3,211148,,Q,Jasmine Paolini,R,160,ITA,15.4,7-6(4) 6-1,3,R32,,,,,,,,,,,,,,,,,,,,371,111,,
2011-W-C25-CZE-02A-2011,Prague Neride 25K,Clay,32,25,20110822,16,201571,2,,Masa Zec Peskiric,R,,SLO,24.5,206252,,WC,Barbora Krejcikova,R,178,CZE,15.6,6-0 3-6 6-2,3,R32,,,,,,,,,,,,,,,,,,,,223,256,,
2011-W-C25-SVK-01A-2011,Bratislava 25K,Hard,32,25,20111114,13,201662,5,,Karolina Pliskova,R,184,CZE,19.6,206252,,WC,Barbora Krejcikova,R,178,CZE,15.9,6-1 6-3,3,R32,,,,,,,,,,,,,,,,,,,,160,396,889,16
2011-W-C25-USA-02A-2011,Lutz FL 25K,Clay,32,25,20110117,2,202468,,Q,Jessica Pegula,R,170,USA,16.8,202426,,,Julia Boserup,R,181,USA,19.3,6-0 6-4,3,R32,,,,,,,,,,,,,,,,,,,,874,15,323,141
2011-W-C25-USA-02A-2011,Lutz FL 25K,Clay,32,25,20110117,17,202468,,Q,Jessica Pegula,R,170,USA,16.8,201547,1,,Michelle Larcher De Brito,R,165,POR,17.9,4-6 7-6(3) 7-6(3),3,R16,,,,,,,,,,,,,,,,,,,,874,15,208,285
2011-W-C25-USA-02A-2011,Lutz FL 25K,Clay,32,25,20110117,25,202468,,Q,Jessica Pegula,R,170,USA,16.8,202495,,WC,Jennifer Elie,R,,USA,24.3,6-3 7-5,3,QF,,,,,,,,,,,,,,,,,,,,874,15,404,94
2011-W-C25-USA-02A-2011,Lutz FL 25K,Clay,32,25,20110117,29,202468,,Q,Jessica Pegula,R,170,USA,16.8,202429,,,Camila Giorgi,R,168,ITA,19.0,6-2 6-3,3,SF,,,,,,,,,,,,,,,,,,,,874,15,324,141
2011-W-C25-USA-02A-2011,Lutz FL 25K,Clay,32,25,20110117,31,201696,2,,Laura Siegemund,R,168,GER,22.8,202468,,Q,Jessica Pegula,R,170,USA,16.8,6-7(4) 6-1 6-2,3,F,,,,,,,,,,,,,,,,,,,,221,263,874,15
2011-W-C25-USA-07A-2011,Clearwater FL 25K,Hard,32,25,20110307,11,202468,,Q,Jessica Pegula,R,170,USA,17.0,202613,,WC,Kimberly Couts,R,170,USA,21.8,6-0 6-0,3,R32,,,,,,,,,,,,,,,,,,,,562,51,314,148
2011-W-C25-USA-07A-2011,Clearwater FL 25K,Hard,32,25,20110307,22,201548,,,Ajla Tomljanovic,R,180,AUS,17.8,202468,,Q,Jessica Pegula,R,170,USA,17.0,6-7(4) 6-3 6-2,3,R16,,,,,,,,,,,,,,,,,,,,190,305,562,51
2011-W-C50-CAN-02A-2011,Saguenay 50K,Hard,32,50,20111024,7,202468,,,Jessica Pegula,R,170,USA,17.6,202379,,,Chieh Yu Hsu,L,170,USA,19.7,7-6(3) 7-5,3,R32,,,,,,,,,,,,,,,,,,,,299,172,484,72
2011-W-C50-CAN-02A-2011,Saguenay 50K,Hard,32,50,20111024,20,201650,7,,Irina Buryachok,R,,UKR,25.3,202468,,,Jessica Pegula,R,170,USA,17.6,7-6(4) 6-3,3,R16,,,,,,,,,,,,,,,,,,,,270,199,299,172
2011-W-C50-CAN-03A-2011,Toronto 50K,Hard,32,50,20111031,11,202408,,,Amanda Fink,U,,USA,24.9,202468,,,Jessica Pegula,R,170,USA,17.6,6-4 6-2,3,R32,,,,,,,,,,,,,,,,,,,,280,192,288,182
2011-W-C50-USA-01A-2011,Indian Harbour Beach FL 50K,Clay,32,50,20110502,13,202468,,Q,Jessica Pegula,R,170,USA,17.1,201577,5,,Heidi El Tabakh,R,180,CAN,24.5,4-6 6-3 6-3,3,R32,,,,,,,,,,,,,,,,,,,,485,72,200,288
2011-W-C50-USA-01A-2011,Indian Harbour Beach FL 50K,Clay,32,50,20110502,23,202468,,Q,Jessica Pegula,R,170,USA,17.1,201693,,,Timea Babos,R,179,HUN,17.9,6-1 7-6(4),3,R16,,,,,,,,,,,,,,,,,,,,485,72,258,207
2011-W-C50-USA-01A-2011,Indian Harbour Beach FL 50K,Clay,32,50,20110502,28,201604,2,,Irina Falconi,R,163,USA,20.9,202468,,Q,Jessica Pegula,R,170,USA,17.1,6-7(8) 6-4 7-6(4),3,QF,,,,,,,,,,,,,,,,,,,,118,572,485,72
2011-W-C50-USA-02A-2011,Dothan AL 50K,Clay,32,50,20110418,14,202468,,WC,Jessica Pegula,R,170,USA,17.1,201469,,,Melanie South,R,175,GBR,24.9,3-6 6-3 6-4,3,R32,,,,,,,,,,,,,,,,,,,,518,61,251,209
2011-W-C50-USA-02A-2011,Dothan AL 50K,Clay,32,50,20110418,23,201477,6,,Stephanie Dubois,R,162,CAN,24.4,202468,,WC,Jessica Pegula,R,170,USA,17.1,6-4 6-0,3,R16,,,,,,,,,,,,,,,,,,,,165,360,518,61
2011-W-C50-USA-03A-2011,Raleigh NC 50K,Clay,32,50,20110509,5,201443,4,,Alexa Glatch,R,183,USA,21.6,202468,,Q,Jessica Pegula,R,170,USA,17.2,6-3 6-1,3,R32,,,,,,,,,,,,,,,,,,,,214,264,409,96
2011-W-C50-USA-04A-2011,Carson CA 50K,Hard,32,50,20110523,3,202468,,,Jessica Pegula,R,170,USA,17.2,201383,,,Marie Eve Pelletier,R,172,CAN,29.0,2-6 6-4 6-3,3,R32,,,,,,,,,,,,,,,,,,,,397,102,384,105
2011-W-C50-USA-04A-2011,Carson CA 50K,Hard,32,50,20110523,18,202468,,,Jessica Pegula,R,170,USA,17.2,202935,7,,Krista Hardebeck,R,,USA,16.6,7-6(6) 7-6(4),3,R16,,,,,,,,,,,,,,,,,,,,397,102,341,132
2011-W-C50-USA-04A-2011,Carson CA 50K,Hard,32,50,20110523,25,202429,1,,Camila Giorgi,R,168,ITA,19.3,202468,,,Jessica Pegula,R,170,USA,17.2,5-7 6-4 6-4,3,QF,,,,,,,,,,,,,,,,,,,,196,285,397,102
2011-W-C50-USA-05A-2011,Charlottesville VA 50K,Clay,32,50,20110425,2,201693,,,Timea Babos,R,179,HUN,17.9,202468,,WC,Jessica Pegula,R,170,USA,17.1,1-6 7-5 7-5,3,R32,,,,,,,,,,,,,,,,,,,,271,197,484,71
2011-W-C50-USA-06A-2011,Boston MA 50K,Hard,32,50,20110620,8,202468,,,Jessica Pegula,R,170,USA,17.3,200083,5,,Alexandra Stevenson,R,185,USA,30.5,4-6 6-4 6-3,3,R32,,,,,,,,,,,,,,,,,,,,362,120,232,234
2011-W-C50-USA-06A-2011,Boston MA 50K,Hard,32,50,20110620,20,202468,,,Jessica Pegula,R,170,USA,17.3,201656,,,Tadeja Majeric,R,178,SLO,20.8,6-2 6-1,3,R16,,,,,,,,,,,,,,,,,,,,362,120,313,158
2011-W-C50-USA-06A-2011,Boston MA 50K,Hard,32,50,20110620,26,201577,3,,Heidi El Tabakh,R,180,CAN,24.7,202468,,,Jessica Pegula,R,170,USA,17.3,5-7 7-6(3) 6-4,3,QF,,,,,,,,,,,,,,,,,,,,220,252,362,120
2011-W-PR-USA-01A-2011,Charleston,Clay,56,P,20110404,615,213583,8,,Tatjana Maria,R,172,GER,23.6,202468,,WC,Jessica Pegula,R,170,USA,17.1,6-3 5-7 6-1,3,Q1,,,,,,,,,,,,,,,,,,,,142,454,528,60
2011-W-PR-USA-02A-2011,Stanford,Hard,28,P,20110725,612,201429,7,,Rika Fujiwara,R,155,JPN,29.8,202468,,WC,Jessica Pegula,R,170,USA,17.4,3-6 6-2 7-5,3,Q1,,0,2,93,67,44,14,,3,6,1,5,93,52,35,20,,3,8,191,298,350,137
2011-W-PR-USA-03A-2011,San Diego,Hard,56,P,20110801,612,202468,,WC,Jessica Pegula,R,170,USA,17.4,203526,16,,Tammi Patterson,R,167,AUS,21.5,6-4 6-1,3,Q1,,5,0,74,42,28,16,,3,4,2,5,44,27,14,8,,2,6,348,138,366,125
2011-W-PR-USA-03A-2011,San Diego,Hard,56,P,20110801,622,201429,6,,Rika Fujiwara,R,155,JPN,29.8,202468,,WC,Jessica Pegula,R,170,USA,17.4,6-2 6-4,3,Q2,,0,0,55,41,25,7,,1,4,2,4,55,32,15,10,,2,8,188,304,348,138
2011-W-SL-USA-01A-2011,US Open,Hard,128,G,20110829,614,202468,,WC,Jessica Pegula,R,170,USA,17.5,202428,,,Kiki Bertens,R,182,NED,19.7,6-3 7-6(1),3,Q1,,1,5,70,37,23,13,,6,11,1,8,68,35,20,13,,7,13,334,146,174,326
2011-W-SL-USA-01A-2011,US Open,Hard,128,G,20110829,671,201365,4,,Edina Gallovits Hall,R,165,ROU,26.7,202468,,WC,Jessica Pegula,R,170,USA,17.5,6-4 6-4,3,Q2,,3,8,72,38,23,16,,4,8,0,0,57,31,17,10,,2,8,107,634,334,146
2012-W-C100-CAN-01A-2012,Vancouver 100K,Hard,32,100,20120730,1,202468,,,Jessica Pegula,R,170,USA,18.4,201605,1,,Mandy Minella,R,180,LUX,26.6,6-3 7-5,3,R32,,,,,,,,,,,,,,,,,,,,214,278,76,845
2012-W-C100-CAN-01A-2012,Vancouver 100K,Hard,32,100,20120730,17,202468,,,Jessica Pegula,R,170,USA,18.4,202459,,,Bojana Bobusic,R,170,AUS,24.8,W/O,3,R16,,,,,,,,,,,,,,,,,,,,214,278,244,232
2012-W-C100-CAN-01A-2012,Vancouver 100K,Hard,32,100,20120730,25,202468,,,Jessica Pegula,R,170,USA,18.4,202426,,,Julia Boserup,R,181,USA,20.8,6-4 6-1,3,QF,,,,,,,,,,,,,,,,,,,,214,278,247,231
2012-W-C100-CAN-01A-2012,Vancouver 100K,Hard,32,100,20120730,29,202468,,,Jessica Pegula,R,170,USA,18.4,202498,,,Julia Glushko,R,171,ISR,22.5,6-2 6-3,3,SF,,,,,,,,,,,,,,,,,,,,214,278,173,358
2012-W-C100-CAN-01A-2012,Vancouver 100K,Hard,32,100,20120730,31,202486,,WC,Mallory Burdette,R,178,USA,21.5,202468,,,Jessica Pegula,R,170,USA,18.4,6-3 6-0,3,F,,,,,,,,,,,,,,,,,,,,409,90,214,278
2012-W-C100-FRA-02A-2012,Marseille 100K,Clay,32,100,20120611,7,202468,,Q,Jessica Pegula,R,170,USA,18.2,202705,,,Veronica Cepede Royg,R,163,PAR,20.3,7-6(1) 6-2,3,R32,,,,,,,,,,,,,,,,,,,,258,211,176,350
2012-W-C100-FRA-02A-2012,Marseille 100K,Clay,32,100,20120611,20,202468,,Q,Jessica Pegula,R,170,USA,18.2,201456,7,,Olga Savchuk,R,175,UKR,24.7,6-2 6-2,3,R16,,,,,,,,,,,,,,,,,,,,258,211,200,298
2012-W-C100-FRA-02A-2012,Marseille 100K,Clay,32,100,20120611,26,202468,,Q,Jessica Pegula,R,170,USA,18.2,201614,3,,Caroline Garcia,R,177,FRA,18.6,6-4 2-6 6-2,3,QF,,,,,,,,,,,,,,,,,,,,258,211,152,412
2012-W-C100-FRA-02A-2012,Marseille 100K,Clay,32,100,20120611,29,201426,1,,Pauline Parmentier,R,175,FRA,26.3,202468,,Q,Jessica Pegula,R,170,USA,18.2,W/O,3,SF,,,,,,,,,,,,,,,,,,,,78,831,258,211
2012-W-C100-USA-01A-2012,Midland MI 100K,Hard,32,100,20120206,8,201501,7,,Olga Govortsova,R,182,BLR,23.4,202468,,Q,Jessica Pegula,R,170,USA,17.9,6-3 7-5,3,R32,,,,,,,,,,,,,,,,,,,,97,669,312,163
2012-W-C10-CRO-04A-2012,Osijek 10K,Clay,32,10,20120827,7,206252,,,Barbora Krejcikova,R,178,CZE,16.6,205964,,,Laetitia Sarrazin,R,,FRA,19.4,6-3 6-4,3,R32,,,,,,,,,,,,,,,,,,,,810,20,718,29
2012-W-C10-CRO-04A-2012,Osijek 10K,Clay,32,10,20120827,20,206252,,,Barbora Krejcikova,R,178,CZE,16.6,211265,,Q,Karolina Vlachova,U,,CZE,21.3,6-0 6-0,3,R16,,,,,,,,,,,,,,,,,,,,810,20,,
2012-W-C10-CRO-04A-2012,Osijek 10K,Clay,32,10,20120827,26,206252,,,Barbora Krejcikova,R,178,CZE,16.6,206248,,Q,Iva Primorac,U,,CRO,16.3,6-4 6-3,3,QF,,,,,,,,,,,,,,,,,,,,810,20,1090,6
2012-W-C10-CRO-04A-2012,Osijek 10K,Clay,32,10,20120827,29,202832,1,,Katerina Kramperova,R,,CZE,23.6,206252,,,Barbora Krejcikova,R,178,CZE,16.6,7-6(1) 3-6 6-4,3,SF,,,,,,,,,,,,,,,,,,,,345,133,810,20
2012-W-C10-CRO-07A-2012,Dubrovnik 10K,Clay,32,10,20121015,7,206252,,Q,Barbora Krejcikova,R,178,CZE,16.8,202656,,Q,Estelle Cascino,R,,FRA,16.5,7-6(2) 6-1,3,R32,,,,,,,,,,,,,,,,,,,,779,21,1021,8
2012-W-C10-CRO-07A-2012,Dubrovnik 10K,Clay,32,10,20121015,20,206252,,Q,Barbora Krejcikova,R,178,CZE,16.8,206070,,Q,Sofiya Kovalets,R,,UKR,18.2,2-6 6-0 6-4,3,R16,,,,,,,,,,,,,,,,,,,,779,21,844,17
2012-W-C10-CRO-07A-2012,Dubrovnik 10K,Clay,32,10,20121015,26,206252,,Q,Barbora Krejcikova,R,178,CZE,16.8,211329,,,Tena Lukas,R,,CRO,17.4,6-3 6-3,3,QF,,,,,,,,,,,,,,,,,,,,779,21,758,23
2012-W-C10-CRO-07A-2012,Dubrovnik 10K,Clay,32,10,20121015,29,206252,,Q,Barbora Krejcikova,R,178,CZE,16.8,202578,1,,Laura Ioana Andrei,R,173,ROU,24.3,6-7(5) 6-2 6-3,3,SF,,,,,,,,,,,,,,,,,,,,779,21,318,149
2012-W-C10-CRO-07A-2012,Dubrovnik 10K,Clay,32,10,20121015,31,206252,,Q,Barbora Krejcikova,R,178,CZE,16.8,210672,,,Polina Leykina,R,,RUS,18.0,6-4 6-1,3,F,,,,,,,,,,,,,,,,,,,,779,21,682,31
2012-W-C10-CRO-08A-2012,Dubrovnik 10K,Clay,32,10,20121022,3,206252,,SE,Barbora Krejcikova,R,178,CZE,16.8,211977,,WC,Adrijana Lekaj,R,170,CRO,17.3,6-4 6-2,3,R32,,,,,,,,,,,,,,,,,,,,696,29,,
2012-W-C10-CRO-08A-2012,Dubrovnik 10K,Clay,32,10,20121022,18,206252,,SE,Barbora Krejcikova,R,178,CZE,16.8,201699,,,Martina Caregaro,R,165,ITA,20.4,0-6 6-2 7-6(7),3,R16,,,,,,,,,,,,,,,,,,,,696,29,628,36
2012-W-C10-CRO-08A-2012,Dubrovnik 10K,Clay,32,10,20121022,25,202578,1,,Laura Ioana Andrei,R,173,ROU,24.3,206252,,SE,Barbora Krejcikova,R,178,CZE,16.8,6-4 6-4,3,QF,,,,,,,,,,,,,,,,,,,,318,149,696,29
2012-W-C10-CZE-02A-2012,Prague 10K,Clay,32,10,20120924,14,206252,,WC,Barbora Krejcikova,R,178,CZE,16.7,205738,,,Karin Morgosova,U,,SVK,21.4,6-2 7-5,3,R32,,,,,,,,,,,,,,,,,,,,849,17,554,50
2012-W-C10-CZE-02A-2012,Prague 10K,Clay,32,10,20120924,23,206252,,WC,Barbora Krejcikova,R,178,CZE,16.7,203546,8,,Anja Prislan,R,,SLO,26.7,6-3 7-6(5),3,R16,,,,,,,,,,,,,,,,,,,,849,17,519,56
2012-W-C10-CZE-02A-2012,Prague 10K,Clay,32,10,20120924,28,202938,2,,Zuzana Luknarova,R,,SVK,21.2,206252,,WC,Barbora Krejcikova,R,178,CZE,16.7,7-6(7) 6-3,3,QF,,,,,,,,,,,,,,,,,,,,401,93,849,17
2012-W-C10-GER-03A-2012,Leimen 10K,Hard,32,10,20120213,2,206252,,Q,Barbora Krejcikova,R,178,CZE,16.1,211064,,LL,Hannah Nagel,R,,GER,16.1,3-6 6-0 6-4,3,R32,,,,,,,,,,,,,,,,,,,,863,17,,
2012-W-C10-GER-03A-2012,Leimen 10K,Hard,32,10,20120213,17,206252,,Q,Barbora Krejcikova,R,178,CZE,16.1,201696,1,,Laura Siegemund,R,168,GER,23.9,6-3 6-3,3,R16,,,,,,,,,,,,,,,,,,,,863,17,326,149
2012-W-C10-GER-03A-2012,Leimen 10K,Hard,32,10,20120213,25,205723,,,Anna Zaja,R,183,GER,20.6,206252,,Q,Barbora Krejcikova,R,178,CZE,16.1,7-6(2) 6-4,3,QF,,,,,,,,,,,,,,,,,,,,974,12,863,17
2012-W-C10-ITA-01A-2012,San Severo 10K,Clay,32,10,20120423,14,211148,,Q,Jasmine Paolini,R,160,ITA,16.3,210498,,Q,Giulia Mastellone,U,,ITA,18.1,7-6(7) 6-0,3,R32,,,,,,,,,,,,,,,,,,,,,,,
2012-W-C10-ITA-01A-2012,San Severo 10K,Clay,32,10,20120423,23,202606,8,,Claudia Giovine,R,,ITA,21.7,211148,,Q,Jasmine Paolini,R,160,ITA,16.3,4-6 6-4 6-2,3,R16,,,,,,,,,,,,,,,,,,,,471,75,,
2012-W-C10-ITA-05A-2012,Viserba 10K,Clay,32,10,20120723,15,203456,,,Jelena Simic,U,,BIH,20.4,211148,,WC,Jasmine Paolini,R,160,ITA,16.5,1-6 6-2 6-3,3,R32,,,,,,,,,,,,,,,,,,,,793,22,,
2012-W-C10-ITA-07A-2012,Campobasso 10K,Clay,32,10,20120618,4,206053,6,,Costanza Mecchi,R,,ITA,20.2,211148,,WC,Jasmine Paolini,R,160,ITA,16.4,7-6(7) 6-0,3,R32,,,,,,,,,,,,,,,,,,,,893,16,,
2012-W-C10-ITA-10A-2012,Todi 10K,Clay,32,10,20120820,9,211148,,Q,Jasmine Paolini,R,160,ITA,16.6,203464,8,,Benedetta Davato,R,,ITA,23.8,2-0 RET,3,R32,,,,,,,,,,,,,,,,,,,,,,625,40
2012-W-C10-ITA-10A-2012,Todi 10K,Clay,32,10,20120820,21,206400,,Q,Martina Spigarelli,U,,ITA,20.2,211148,,Q,Jasmine Paolini,R,160,ITA,16.6,1-6 6-4 6-4,3,R16,,,,,,,,,,,,,,,,,,,,992,10,,
2012-W-C25-USA-01A-2012,Innisbrook FL 25K,Clay,32,25,20120109,2,202468,,,Jessica Pegula,R,170,USA,17.8,203541,,WC,Elizaveta Ianchuk,R,,UKR,18.8,6-3 6-2,3,R32,,,,,,,,,,,,,,,,,,,,291,183,365,122
2012-W-C25-USA-01A-2012,Innisbrook FL 25K,Clay,32,25,20120109,17,202468,,,Jessica Pegula,R,170,USA,17.8,202429,1,,Camila Giorgi,R,168,ITA,20.0,6-2 7-6(2),3,R16,,,,,,,,,,,,,,,,,,,,291,183,154,431
2012-W-C25-USA-01A-2012,Innisbrook FL 25K,Clay,32,25,20120109,25,202479,,Q,Grace Min,R,163,USA,17.6,202468,,,Jessica Pegula,R,170,USA,17.8,6-3 6-3,3,QF,,,,,,,,,,,,,,,,,,,,352,130,291,183
2012-W-C25-USA-02A-2012,Plantation FL 25K,Clay,32,25,20120116,9,201530,5,WC,Gail Brodsky,R,165,USA,20.6,202468,,,Jessica Pegula,R,170,USA,17.8,7-6(3) 6-1,3,R32,,,,,,,,,,,,,,,,,,,,234,250,290,183
2012-W-C50-CAN-02A-2012,Saguenay 50K,Hard,32,50,20121022,9,202468,5,,Jessica Pegula,R,170,USA,18.6,203475,,WC,Carol Zhao,R,165,CAN,17.3,6-1 6-2,3,R32,,,,,,,,,,,,,,,,,,,,156,425,675,31
2012-W-C50-CAN-02A-2012,Saguenay 50K,Hard,32,50,20121022,21,201485,,,Alla Kudryavtseva,R,178,RUS,24.9,202468,5,,Jessica Pegula,R,170,USA,18.6,6-3 7-6(3),3,R16,,,,,,,,,,,,,,,,,,,,245,224,156,425
2012-W-C50-CAN-03A-2012,Toronto 50K,Hard,32,50,20121029,12,202468,3,,Jessica Pegula,R,170,USA,18.6,203511,,,Alexandra Kiick,R,,USA,17.3,6-3 7-5,3,R32,,,,,,,,,,,,,,,,,,,,155,425,390,96
2012-W-C50-CAN-03A-2012,Toronto 50K,Hard,32,50,20121029,22,202468,3,,Jessica Pegula,R,170,USA,18.6,205989,,Q,Elisabeth Fournier,R,,CAN,21.6,6-3 6-0,3,R16,,,,,,,,,,,,,,,,,,,,155,425,842,17
2012-W-C50-CAN-03A-2012,Toronto 50K,Hard,32,50,20121029,27,202468,3,,Jessica Pegula,R,170,USA,18.6,201485,7,,Alla Kudryavtseva,R,178,RUS,24.9,7-5 6-0,3,QF,,,,,,,,,,,,,,,,,,,,155,425,222,255
2012-W-C50-CAN-03A-2012,Toronto 50K,Hard,32,50,20121029,30,201589,5,,Sharon Fichman,R,163,CAN,21.9,202468,3,,Jessica Pegula,R,170,USA,18.6,7-6(1) 7-5,3,SF,,,,,,,,,,,,,,,,,,,,179,354,155,425
2012-W-C50-JPN-01A-2012,Gifu 50K,Hard,32,50,20120430,11,202468,,,Jessica Pegula,R,170,USA,18.1,201410,,,Monique Adamczak,R,170,AUS,29.2,6-1 7-6(1),3,R32,,,,,,,,,,,,,,,,,,,,275,189,234,246
2012-W-C50-JPN-01A-2012,Gifu 50K,Hard,32,50,20120430,22,202454,4,,Erika Sema,R,163,JPN,23.4,202468,,,Jessica Pegula,R,170,USA,18.1,6-3 2-6 7-5,3,R16,,,,,,,,,,,,,,,,,,,,134,496,275,189
2012-W-C50-JPN-02A-2012,Fukuoka 50K,Grass,32,50,20120507,7,201608,,Q,Sheng Nan Sun,L,170,CHN,25.2,202468,,,Jessica Pegula,R,170,USA,18.1,6-0 6-4,3,R32,,,,,,,,,,,,,,,,,,,,334,141,292,175
2012-W-C50-JPN-03A-2012,Kurume 50K,Grass,32,50,20120514,14,202468,,,Jessica Pegula,R,170,USA,18.2,202425,,,Samantha Murray,R,178,GBR,24.5,6-4 6-3,3,R32,,,,,,,,,,,,,,,,,,,,294,170,353,127
2012-W-C50-JPN-03A-2012,Kurume 50K,Grass,32,50,20120514,23,201612,6,,Junri Namigata,R,170,JPN,29.8,202468,,,Jessica Pegula,R,170,USA,18.2,5-7 6-4 7-6(6),3,R16,,,,,,,,,,,,,,,,,,,,223,261,294,170
2012-W-C50-USA-01A-2012,Osprey FL 50K,Clay,32,50,20120326,15,202468,,WC,Jessica Pegula,R,170,USA,18.0,201485,,,Alla Kudryavtseva,R,178,RUS,24.3,2-6 7-6(1) 7-6(5),3,R32,,,,,,,,,,,,,,,,,,,,283,189,113,601
2012-W-C50-USA-01A-2012,Osprey FL 50K,Clay,32,50,20120326,24,201402,,,Sesil Karatantcheva,R,171,KAZ,22.6,202468,,WC,Jessica Pegula,R,170,USA,18.0,6-3 4-6 6-1,3,R16,,,,,,,,,,,,,,,,,,,,133,504,283,189
2012-W-C50-USA-02A-2012,Dothan AL 50K,Clay,32,50,20120416,2,200754,,,Jill Craybas,R,160,USA,37.7,202468,,WC,Jessica Pegula,R,170,USA,18.1,5-7 6-0 6-3,3,R32,,,,,,,,,,,,,,,,,,,,135,495,275,198
2012-W-C50-USA-05A-2012,Sacramento CA 50K,Hard,32,50,20120528,13,202468,5,,Jessica Pegula,R,170,USA,18.2,203498,,,Elizabeth Ferris,U,,USA,25.8,6-4 6-0,3,R32,,,,,,,,,,,,,,,,,,,,294,179,457,78
2012-W-C50-USA-05A-2012,Sacramento CA 50K,Hard,32,50,20120528,23,202468,5,,Jessica Pegula,R,170,USA,18.2,202495,,,Jennifer Elie,R,,USA,25.6,6-3 7-5,3,R16,,,,,,,,,,,,,,,,,,,,294,179,383,108
2012-W-C50-USA-05A-2012,Sacramento CA 50K,Hard,32,50,20120528,28,202468,5,,Jessica Pegula,R,170,USA,18.2,201509,2,,Ashley Weinhold,R,165,USA,22.9,7-5 6-4,3,QF,,,,,,,,,,,,,,,,,,,,294,179,268,200
2012-W-C50-USA-05A-2012,Sacramento CA 50K,Hard,32,50,20120528,30,202468,5,,Jessica Pegula,R,170,USA,18.2,202496,,,Samantha Crawford,R,188,USA,17.2,6-2 3-6 6-4,3,SF,,,,,,,,,,,,,,,,,,,,294,179,870,19
2012-W-C50-USA-05A-2012,Sacramento CA 50K,Hard,32,50,20120528,31,202500,4,,Maria Sanchez,R,178,USA,22.5,202468,5,,Jessica Pegula,R,170,USA,18.2,4-6 6-3 6-1,3,F,,,,,,,,,,,,,,,,,,,,287,185,294,179
2012-W-C50-USA-09A-2012,Lexington KY 50K,Hard,32,50,20120723,2,202468,,,Jessica Pegula,R,170,USA,18.4,202426,,,Julia Boserup,R,181,USA,20.8,6-1 6-4,3,R32,,,,,,,,,,,,,,,,,,,,216,269,238,238
