ranking_date,rank,player,points
20210510,23,200282,2315
20210510,31,126203,1830
20210510,114,207989,695
20210517,1,104925,11063
20210517,2,106421,9793
20210517,6,100644,7115
20210517,7,126094,6090
20210517,17,206173,2500
20210517,20,105777,2496
20210517,21,134770,2485
20210517,22,200282,2350
20210517,32,126203,1805
20210517,114,207989,695
20210524,1,104925,11063
20210524,2,106421,9793
20210524,6,100644,6990
20210524,7,126094,6090
20210524,16,134770,2690
20210524,17,105777,2521
20210524,19,206173,2500
20210524,22,200282,2350
20210524,33,126203,1760
20210524,94,207989,815
20210531,1,104925,11313
20210531,2,106421,9793
20210531,6,100644,6990
20210531,7,126094,6090
20210531,16,134770,2690
20210531,17,105777,2521
20210531,19,206173,2500
20210531,22,200282,2350
20210531,33,126203,1760
20210531,97,207989,815
20210614,1,104925,12113
20210614,2,106421,10143
20210614,6,100644,7350
20210614,7,126094,5910
20210614,15,134770,2690
20210614,20,105777,2431
20210614,22,200282,2350
20210614,23,206173,2320
20210614,36,126203,1715
20210614,78,207989,924
20210621,1,104925,12113
20210621,2,106421,10053
20210621,6,100644,7305
20210621,7,126094,6120
20210621,14,134770,2690
20210621,18,200282,2485
20210621,21,105777,2431
20210621,23,206173,2320
20210621,36,126203,1715
20210621,75,207989,924
20210628,1,104925,12113
20210628,2,106421,10280
20210628,6,100644,7305
20210628,7,126094,6120
20210628,14,134770,2690
20210628,15,200282,2690
20210628,21,105777,2431
20210628,23,206173,2320
20210628,40,126203,1590
20210628,75,207989,924
20210712,1,104925,12113
20210712,2,106421,10370
20210712,5,100644,7475
20210712,7,126094,6255
20210712,16,134770,2725
20210712,17,200282,2690
20210712,21,105777,2466
20210712,23,206173,2320
20210712,40,126203,1635
20210712,72,207989,963
20210719,1,104925,12113
20210719,2,106421,10370
20210719,5,100644,7340
20210719,7,126094,6005
20210719,14,134770,2840
20210719,17,200282,2690
20210719,21,105777,2466
20210719,23,206173,2320
20210719,37,126203,1635
20210719,73,207989,963
20210726,1,104925,12113
20210726,2,106421,10370
20210726,5,100644,7340
20210726,7,126094,6005
20210726,14,134770,3045
20210726,18,200282,2565
20210726,21,105777,2466
20210726,23,206173,2320
20210726,42,126203,1560
20210726,55,207989,1206
20210802,1,104925,12113
20210802,2,106421,10220
20210802,5,100644,7340
20210802,7,126094,6005
20210802,12,134770,3205
20210802,18,200282,2565
20210802,21,105777,2466
20210802,24,206173,2280
20210802,42,126203,1515
20210802,54,207989,1196
20210809,1,104925,12113
20210809,2,106421,9643
20210809,5,100644,7183
20210809,7,126094,6005
20210809,12,134770,3205
20210809,15,206173,2745
20210809,17,200282,2600
20210809,21,105777,2466
20210809,40,126203,1550
20210809,54,207989,1196
20210816,1,104925,12113
20210816,2,106421,10620
20210816,5,100644,7263
20210816,7,126094,6005
20210816,11,134770,3350
20210816,15,206173,2745
20210816,18,200282,2600
20210816,21,105777,2466
20210816,42,126203,1550
20210816,55,207989,1196
20210823,1,104925,11113
20210823,2,106421,9980
20210823,4,100644,8240
20210823,7,126094,6400
20210823,11,134770,3455
20210823,16,206173,2750
20210823,17,200282,2555
20210823,18,105777,2511
20210823,41,126203,1540
20210823,54,207989,1224
20210830,1,104925,11113
20210830,2,106421,9980
20210830,4,100644,8240
20210830,7,126094,6400
20210830,11,134770,3455
20210830,16,206173,2750
20210830,17,200282,2555
20210830,18,105777,2511
20210830,42,126203,1540
20210830,55,207989,1209
20210913,1,104925,12133
20210913,2,106421,10780
20210913,4,100644,7760
20210913,5,126094,6130
20210913,10,134770,3440
20210913,14,206173,2895
20210913,21,200282,2218
20210913,29,105777,1836
20210913,38,207989,1499
20210913,39,126203,1495
20210920,1,104925,12133
20210920,2,106421,10575
20210920,4,100644,7760
20210920,5,126094,6130
20210920,10,134770,3440
20210920,14,206173,2895
20210920,21,200282,2218
20210920,29,105777,1836
20210920,38,207989,1499
20210920,39,126203,1495
20210927,1,104925,12133
20210927,2,106421,10575
20210927,4,100644,7760
20210927,5,126094,6130
20210927,10,134770,3440
20210927,14,206173,2895
20210927,26,200282,1991
20210927,29,105777,1801
20210927,38,207989,1499
20210927,39,126203,1495
20211004,1,104925,11633
20211004,2,106421,10575
20211004,4,100644,7603
20211004,5,126094,6130
20211004,10,134770,3615
20211004,14,206173,2895
20211004,27,200282,1956
20211004,28,105777,1881
20211004,38,207989,1499
20211004,39,126203,1495
20211018,1,104925,11430
20211018,2,106421,9630
20211018,4,100644,6930
20211018,6,126094,5560
20211018,9,134770,3615
20211018,16,206173,2895
20211018,21,105777,2231
20211018,26,200282,2071
20211018,30,126203,1810
20211018,42,207989,1355
20211025,1,104925,11430
20211025,2,106421,9630
20211025,4,100644,6680
20211025,6,126094,5560
20211025,8,134770,3615
20211025,11,206173,3260
20211025,22,105777,2151
20211025,28,126203,1785
20211025,32,200282,1641
20211025,42,207989,1355
20211101,1,104925,10340
20211101,2,106421,9540
20211101,4,100644,7180
20211101,6,126094,5150
20211101,8,134770,3670
20211101,9,206173,3395
20211101,26,126203,1890
20211101,30,105777,1721
20211101,32,200282,1676
20211101,35,207989,1529
20211108,1,104925,10940
20211108,2,106421,7640
20211108,3,100644,6540
20211108,5,126094,4950
20211108,8,134770,3760
20211108,10,206173,3395
20211108,23,126203,2050
20211108,28,105777,1801
20211108,32,207989,1612
20211108,33,200282,1596
20211115,1,104925,10940
20211115,2,106421,7640
20211115,3,100644,6540
20211115,5,126094,4950
20211115,8,134770,3760
20211115,11,206173,3150
20211115,23,126203,2050
20211115,28,105777,1801
20211115,32,207989,1612
20211115,34,200282,1561
20211122,1,104925,11540
20211122,2,106421,8640
20211122,3,100644,7840
20211122,5,126094,5150
20211122,8,134770,4160
20211122,10,206173,3350
20211122,23,126203,2050
20211122,28,105777,1801
20211122,32,207989,1612
20211122,34,200282,1561
20211129,1,104925,11540
20211129,2,106421,8640
20211129,3,100644,7840
20211129,5,126094,5150
20211129,8,134770,4160
20211129,10,206173,3350
20211129,23,126203,2050
20211129,28,105777,1801
20211129,32,207989,1612
20211129,34,200282,1561
20211206,1,104925,11540
20211206,2,106421,8640
20211206,3,100644,7840
20211206,5,126094,5150
20211206,8,134770,4160
20211206,10,206173,3350
20211206,23,126203,2050
20211206,28,105777,1801
20211206,32,207989,1612
20211206,34,200282,1561
20211213,1,104925,11540
20211213,2,106421,8640
20211213,3,100644,7840
20211213,5,126094,5150
20211213,8,134770,4160
20211213,10,206173,3350
20211213,23,126203,2050
20211213,28,105777,1801
20211213,32,207989,1612
20211213,34,200282,1561
20211220,1,104925,11540
20211220,2,106421,8640
20211220,3,100644,7840
20211220,5,126094,5150
20211220,8,134770,4160
20211220,10,206173,3350
20211220,23,126203,2050
20211220,28,105777,1801
20211220,32,207989,1612
20211220,34,200282,1561
20211227,1,104925,11540
20211227,2,106421,8640
20211227,3,100644,7840
20211227,5,126094,5150
20211227,8,134770,4160
20211227,10,206173,3350
20211227,23,126203,2050
20211227,28,105777,1801
20211227,32,207989,1612
20211227,34,200282,1561
20220103,1,104925,11540
20220103,2,106421,8640
20220103,3,100644,7840
20220103,5,126094,5150
20220103,8,134770,4160
20220103,10,206173,3350
20220103,23,126203,2050
20220103,28,105777,1801
20220103,32,207989,1612
20220103,34,200282,1561
20220110,1,104925,11015
20220110,2,106421,8935
20220110,3,100644,7970
20220110,5,126094,4990
20220110,8,134770,4155
20220110,11,206173,3390
20220110,22,126203,2175
20220110,28,105777,1821
20220110,33,207989,1612
20220110,34,200282,1556
20220117,1,104925,11015
20220117,2,106421,8935
20220117,3,100644,7970
20220117,6,126094,4785
20220117,8,134770,4155
20220117,10,206173,3390
20220117,22,126203,2175
20220117,28,105777,1821
20220117,31,207989,1609
20220117,42,200282,1316
20220131,1,104925,11015
20220131,2,106421,10125
20220131,3,100644,7780
20220131,7,126094,4830
20220131,8,134770,4065
20220131,10,206173,3705
20220131,20,126203,2310
20220131,25,105777,1856
20220131,29,207989,1689
20220131,33,200282,1486
20220207,1,104925,10875
20220207,2,106421,9635
20220207,3,100644,7865
20220207,7,126094,4565
20220207,8,134770,4065
20220207,10,206173,3495
20220207,19,126203,2310
20220207,25,105777,1821
20220207,29,207989,1673
20220207,34,200282,1486
20220214,1,104925,10875
20220214,2,106421,9635
20220214,3,100644,7865
20220214,7,126094,4700
20220214,8,134770,4065
20220214,10,206173,3429
20220214,17,126203,2310
20220214,26,105777,1786
20220214,29,207989,1673
20220214,32,200282,1566
20220221,1,104925,8875
20220221,2,106421,8435
20220221,3,100644,7515
20220221,7,126094,4590
20220221,8,134770,3975
20220221,10,206173,3429
20220221,16,126203,2265
20220221,20,207989,2061
20220221,32,200282,1486
20220221,33,105777,1471
20220228,1,106421,8615
20220228,2,104925,8465
20220228,3,100644,7515
20220228,6,126094,5000
20220228,8,134770,3915
20220228,11,206173,3495
20220228,19,207989,2061
20220228,20,126203,2010
20220228,30,200282,1486
20220228,37,105777,1381
20220307,1,106421,8615
20220307,2,104925,8465
20220307,3,100644,7515
20220307,7,126094,4590
20220307,8,134770,3915
20220307,10,206173,3495
20220307,19,207989,2056
20220307,20,126203,2010
20220307,31,200282,1451
20220307,35,105777,1381
20220321,1,104925,8465
20220321,2,106421,8410
20220321,4,100644,7025
20220321,7,126094,4725
20220321,8,134770,3870
20220321,11,206173,3474
20220321,13,126203,2920
20220321,16,207989,2414
20220321,28,200282,1531
20220321,29,105777,1471
20220404,1,104925,8420
20220404,2,106421,8410
20220404,3,100644,7195
20220404,7,134770,4380
20220404,8,126094,4375
20220404,11,207989,3411
20220404,12,206173,3054
20220404,13,126203,2920
20220404,25,200282,1566
20220404,28,105777,1458
20220411,1,104925,8420
20220411,2,106421,8410
20220411,3,100644,7195
20220411,7,134770,4380
20220411,8,126094,4375
20220411,11,207989,3320
20220411,12,206173,3054
20220411,13,126203,2875
20220411,25,200282,1566
20220411,29,105777,1458
20220418,1,104925,8340
20220418,2,106421,8230
20220418,3,100644,7465
20220418,7,134770,4110
20220418,8,126094,3865
20220418,11,207989,3330
20220418,12,206173,3189
20220418,13,126203,3010
20220418,23,105777,1728
20220418,25,200282,1601
20220425,1,104925,8400
20220425,2,106421,8080
20220425,3,100644,7465
20220425,7,134770,4110
20220425,8,126094,4025
20220425,9,207989,3827
20220425,12,206173,3029
20220425,13,126203,3010
20220425,22,105777,1750
20220425,24,200282,1736
20220502,1,104925,8400
20220502,2,106421,8080
20220502,3,100644,7420
20220502,7,134770,4110
20220502,8,126094,4025
20220502,9,207989,3818
20220502,12,206173,3015
20220502,13,126203,3010
20220502,20,105777,1750
20220502,22,200282,1736
20220509,1,104925,8260
20220509,2,106421,7990
20220509,3,100644,7020
20220509,6,207989,4773
20220509,7,126094,4115
20220509,10,134770,3760
20220509,13,206173,3060
20220509,14,126203,2965
20220509,20,105777,1830
20220509,22,200282,1691
20220516,1,104925,8660
20220516,2,106421,7980
20220516,3,100644,7200
20220516,6,207989,4770
20220516,7,126094,3945
20220516,8,134770,3940
20220516,12,206173,3195
20220516,14,126203,2920
20220516,20,105777,1785
20220516,21,200282,1771
20220523,1,104925,8660
20220523,2,106421,7980
20220523,3,100644,7075
20220523,6,207989,4648
20220523,7,126094,3945
20220523,8,134770,3940
20220523,12,206173,3185
20220523,14,126203,2920
20220523,20,200282,1838
20220523,21,105777,1740
20220606,1,104925,8770
20220606,2,106421,8160
20220606,3,100644,7795
20220606,6,134770,5050
20220606,7,207989,5005
20220606,8,126094,4260
20220606,12,206173,3355
20220606,14,126203,2920
20220606,21,105777,1830
20220606,22,200282,1825
20220613,1,106421,7950
20220613,2,100644,7075
20220613,3,104925,6770
20220613,5,134770,5050
20220613,7,207989,4893
20220613,8,126094,4125
20220613,13,206173,3185
20220613,14,126203,2920
20220613,21,200282,1768
20220613,22,105777,1740
20220620,1,106421,8160
20220620,2,100644,7030
20220620,3,104925,6770
20220620,5,134770,5050
20220620,7,207989,4893
20220620,8,126094,3870
20220620,13,206173,3185
20220620,14,126203,2920
20220620,21,105777,1785
20220620,24,200282,1633
20220627,1,106421,7955
20220627,2,100644,7030
20220627,3,104925,6770
20220627,6,134770,5050
20220627,7,207989,4890
20220627,8,126094,3870
20220627,13,206173,3185
20220627,14,126203,3045
20220627,21,105777,1785
20220627,27,200282,1473
20220711,1,106421,7775
20220711,2,100644,6850
20220711,5,134770,5050
20220711,6,207989,4845
20220711,7,104925,4770
20220711,8,126094,3700
20220711,10,206173,3185
20220711,13,126203,2975
20220711,19,105777,1740
20220711,26,200282,1460
20220718,1,106421,7775
20220718,2,100644,6850
20220718,5,134770,4890
20220718,6,207989,4845
20220718,7,104925,4770
20220718,8,126094,3540
20220718,10,206173,3185
20220718,13,126203,2975
20220718,18,105777,1740
20220718,24,200282,1460
20220725,1,106421,7775
20220725,2,100644,6850
20220725,5,207989,4895
20220725,6,134770,4890
20220725,7,104925,4770
20220725,8,126094,3575
20220725,10,206173,3185
20220725,12,126203,2960
20220725,18,105777,1740
20220725,30,200282,1345
20220801,1,106421,7625
20220801,2,100644,6850
20220801,4,207989,5035
20220801,6,104925,4770
20220801,7,134770,4685
20220801,8,126094,3575
20220801,10,206173,3395
20220801,13,126203,2825
20220801,19,105777,1730
20220801,21,200282,1585
20220808,1,106421,7875
20220808,2,100644,6760
20220808,4,207989,5035
20220808,6,104925,4770
20220808,7,134770,4685
20220808,8,126094,3710
20220808,12,206173,2895
20220808,13,126203,2860
20220808,19,105777,1775
20220808,21,200282,1585
20220815,1,106421,6885
20220815,2,100644,6760
20220815,4,207989,5045
20220815,5,134770,4865
20220815,6,104925,4770
20220815,8,126094,3630
20220815,12,206173,2975
20220815,13,126203,2930
20220815,18,105777,1810
20220815,20,200282,1665
20220822,1,106421,6885
20220822,2,100644,5760
20220822,4,207989,5190
20220822,6,104925,4770
20220822,7,134770,4695
20220822,11,126094,3120
20220822,12,126203,3090
20220822,13,206173,3020
20220822,19,105777,1730
20220822,20,200282,1665
20220829,1,106421,6885
20220829,2,100644,5760
20220829,4,207989,5100
20220829,6,104925,4770
20220829,7,134770,4695
20220829,11,126094,3120
20220829,12,126203,3090
20220829,13,206173,3020
20220829,19,105777,1730
20220829,20,200282,1665
20220912,1,207989,6740
20220912,2,134770,5850
20220912,4,106421,5065
20220912,5,100644,5040
20220912,7,104925,3570
20220912,9,126094,3390
20220912,11,206173,3200
20220912,12,126203,3055
20220912,22,200282,1745
20220912,23,105777,1730
20220919,1,207989,6740
20220919,2,134770,5850
20220919,4,106421,5065
20220919,5,100644,5040
20220919,7,104925,3570
20220919,9,126094,3390
20220919,11,206173,3200
20220919,12,126203,3055
20220919,22,200282,1745
20220919,23,105777,1730
20220926,1,207989,6740
20220926,2,134770,5850
20220926,4,106421,5065
20220926,5,100644,5040
20220926,7,104925,3570
20220926,9,126094,3390
20220926,10,206173,3200
20220926,12,126203,3055
20220926,22,200282,1745
20220926,23,105777,1730
20221003,1,207989,6740
20221003,3,134770,5645
20221003,4,106421,5065
20221003,5,100644,5040
20221003,7,104925,3820
20221003,9,126094,3345
20221003,11,126203,3055
20221003,12,206173,3040
20221003,23,200282,1745
20221003,24,105777,1640
20221010,1,207989,6740
20221010,3,134770,5645
20221010,4,106421,5245
20221010,6,100644,5040
20221010,7,104925,4320
20221010,8,126203,3510
20221010,9,126094,3480
20221010,12,206173,3040
20221010,23,200282,1745
20221010,24,105777,1640
20221017,1,207989,6730
20221017,3,134770,5600
20221017,4,106421,5155
20221017,6,100644,4860
20221017,7,104925,4320
20221017,8,126094,3685
20221017,9,126203,3195
20221017,12,206173,2950
20221017,23,200282,1665
20221017,32,105777,1280
20221024,1,207989,6730
20221024,3,134770,5600
20221024,4,106421,5155
20221024,6,100644,4860
20221024,7,104925,4320
20221024,8,126094,3685
20221024,10,126203,3195
20221024,12,206173,2700
20221024,24,200282,1745
20221024,32,105777,1280
20221031,1,207989,6730
20221031,3,106421,5655
20221031,4,134770,5510
20221031,6,100644,4360
20221031,7,104925,4320
20221031,9,126094,3685
20221031,11,126203,3090
20221031,12,206173,2610
20221031,25,200282,1710
20221031,28,105777,1460
20221107,1,207989,6820
20221107,4,134770,5020
20221107,5,106421,4065
20221107,7,126094,3530
20221107,8,104925,3320
20221107,9,126203,2955
20221107,12,100644,2700
20221107,15,206173,2410
20221107,24,200282,1790
20221107,28,105777,1460
20221114,1,207989,6820
20221114,4,134770,5020
20221114,5,106421,4065
20221114,7,126094,3530
20221114,8,104925,3320
20221114,9,126203,2955
20221114,12,100644,2700
20221114,15,206173,2410
20221114,24,200282,1790
20221114,28,105777,1460
20221121,1,207989,6820
20221121,3,134770,5820
20221121,5,104925,4820
20221121,7,106421,4065
20221121,8,126094,3930
20221121,9,126203,3355
20221121,12,100644,2700
20221121,15,206173,2410
20221121,24,200282,1790
20221121,28,105777,1460
20221128,1,207989,6820
20221128,3,134770,5820
20221128,5,104925,4820
20221128,7,106421,4065
20221128,8,126094,3930
20221128,9,126203,3355
20221128,12,100644,2700
20221128,15,206173,2410
20221128,24,200282,1790
20221128,28,105777,1460
20221205,1,207989,6820
20221205,3,134770,5820
20221205,5,104925,4820
20221205,7,106421,4065
20221205,8,126094,3930
20221205,9,126203,3355
20221205,12,100644,2700
20221205,15,206173,2410
20221205,24,200282,1790
20221205,28,105777,1460
20221212,1,207989,6820
20221212,3,134770,5820
20221212,5,104925,4820
20221212,7,106421,4065
20221212,8,126094,3930
20221212,9,126203,3355
20221212,12,100644,2700
20221212,15,206173,2410
20221212,24,200282,1790
20221212,28,105777,1460
20221219,1,207989,6820
20221219,3,134770,5820
20221219,5,104925,4820
20221219,7,106421,4065
20221219,8,126094,3930
20221219,9,126203,3355
20221219,12,100644,2700
20221219,15,206173,2410
20221219,24,200282,1790
20221219,28,105777,1460
20221226,1,207989,6820
20221226,3,134770,5820
20221226,5,104925,4820
20221226,7,106421,4065
20221226,8,126094,3930
20221226,9,126203,3355
20221226,12,100644,2700
20221226,15,206173,2410
20221226,24,200282,1790
20221226,28,105777,1460
20230102,1,207989,6820
20230102,3,134770,5820
20230102,5,104925,4820
20230102,7,106421,4065
20230102,8,126094,3930
20230102,9,126203,3355
20230102,12,100644,2700
20230102,15,206173,2410
20230102,24,200282,1790
20230102,28,105777,1460
20230109,1,207989,6820
20230109,3,134770,5720
20230109,5,104925,5070
20230109,6,126094,3930
20230109,8,106421,3860
20230109,9,126203,3545
20230109,13,100644,2560
20230109,16,206173,2375
20230109,24,200282,1710
20230109,29,105777,1395
20230116,1,207989,6820
20230116,3,134770,5720
20230116,5,104925,5070
20230116,6,126094,3930
20230116,8,106421,3860
20230116,9,126203,3545
20230116,13,100644,2560
20230116,16,206173,2375
20230116,24,200282,1710
20230116,28,105777,1395
20230130,1,104925,7070
20230130,2,207989,6730
20230130,4,134770,5765
20230130,5,126094,4200
20230130,8,126203,3410
20230130,12,106421,2750
20230130,14,100644,2425
20230130,17,206173,2195
20230130,25,200282,1710
20230130,29,105777,1440
20230206,1,104925,7070
20230206,2,207989,6730
20230206,4,134770,5765
20230206,5,126094,4200
20230206,8,126203,3410
20230206,12,106421,2750
20230206,16,100644,2275
20230206,17,206173,2195
20230206,25,200282,1710
20230206,29,105777,1440
20230213,1,104925,7070
20230213,2,207989,6730
20230213,4,134770,5515
20230213,5,126094,4065
20230213,7,126203,3455
20230213,11,106421,2750
20230213,14,206173,2445
20230213,17,100644,2275
20230213,25,200282,1620
20230213,28,105777,1440
20230220,1,104925,7070
20230220,2,207989,6480
20230220,4,134770,5515
20230220,5,126094,3860
20230220,7,126203,3660
20230220,8,106421,3250
20230220,12,206173,2745
20230220,16,100644,2320
20230220,23,200282,1710
20230220,25,105777,1575
20230227,1,104925,6980
20230227,2,207989,6780
20230227,4,134770,5515
20230227,5,126203,3660
20230227,6,126094,3405
20230227,7,106421,3320
20230227,13,206173,2655
20230227,16,100644,2320
20230227,22,200282,1710
20230227,25,105777,1620
20230306,1,104925,7160
20230306,2,207989,6780
20230306,4,134770,5560
20230306,5,126203,3795
20230306,6,106421,3775
20230306,7,126094,3660
20230306,13,206173,2655
20230306,14,100644,2500
20230306,18,200282,2165
20230306,25,105777,1620
20230320,1,207989,7420
20230320,2,104925,7160
20230320,4,134770,5560
20230320,5,106421,4330
20230320,7,126094,3390
20230320,10,126203,2975
20230320,11,206173,2925
20230320,15,100644,2580
20230320,18,200282,2085
20230320,27,105777,1450
20230403,1,104925,7160
20230403,2,207989,6780
20230403,4,106421,5150
20230403,5,134770,5005
20230403,6,126094,3470
20230403,9,206173,3345
20230403,10,126203,3065
20230403,16,100644,2410
20230403,19,200282,2050
20230403,26,105777,1485
20230410,1,104925,7160
20230410,2,207989,6780
20230410,4,134770,5255
20230410,5,106421,5150
20230410,6,126094,3470
20230410,8,206173,3345
20230410,10,126203,3065
20230410,16,100644,2410
20230410,19,200282,2050
20230410,25,105777,1485
20230417,1,104925,7240
20230417,2,207989,6770
20230417,3,134770,5255
20230417,4,106421,5240
20230417,6,126094,4380
20230417,8,206173,3525
20230417,10,126203,3245
20230417,16,100644,2140
20230417,19,200282,2050
20230417,31,105777,1170
20230424,1,104925,7135
20230424,2,207989,6770
20230424,3,106421,5240
20230424,4,134770,5210
20230424,6,126094,4280
20230424,8,206173,3615
20230424,10,126203,3290
20230424,16,100644,2140
20230424,19,200282,1995
20230424,32,105777,1170
20230508,1,104925,6775
20230508,2,207989,6770
20230508,3,106421,5330
20230508,4,134770,5165
20230508,6,126094,4190
20230508,8,206173,3525
20230508,9,126203,3380
20230508,18,200282,1995
20230508,22,100644,1630
20230508,33,105777,1125
20230522,1,207989,6815
20230522,2,106421,6330
20230522,3,104925,5955
20230522,4,134770,4915
20230522,7,126094,4270
20230522,8,206173,3435
20230522,9,126203,3390
20230522,19,200282,1870
20230522,27,100644,1360
20230522,33,105777,1125
20230529,1,207989,6815
20230529,2,106421,6330
20230529,3,104925,5955
20230529,4,134770,4960
20230529,7,126094,4270
20230529,8,126203,3470
20230529,9,206173,3435
20230529,19,200282,1870
20230529,27,100644,1450
20230529,29,105777,1275
20230612,1,104925,7595
20230612,2,207989,7175
20230612,3,106421,6100
20230612,4,134770,4960
20230612,7,126094,4000
20230612,8,126203,3515
20230612,9,206173,3300
20230612,18,200282,1905
20230612,23,100644,1450
20230612,26,105777,1365
20230619,1,104925,7595
20230619,2,207989,7175
20230619,3,106421,5845
20230619,4,134770,4960
20230619,7,126094,4000
20230619,8,126203,3515
20230619,9,206173,3300
20230619,18,200282,1905
20230619,22,100644,1450
20230619,26,105777,1320
20230626,1,207989,7675
20230626,2,104925,7595
20230626,3,106421,5890
20230626,4,134770,4960
20230626,7,126094,4255
20230626,8,206173,3345
20230626,9,126203,3310
20230626,16,200282,2115
20230626,21,100644,1630
20230626,24,105777,1430
20230703,1,207989,7675
20230703,2,104925,7595
20230703,3,106421,5890
20230703,4,134770,4960
20230703,7,126094,4255
20230703,8,206173,3345
20230703,9,126203,3310
20230703,17,200282,2115
20230703,21,100644,1630
20230703,24,105777,1430
20230717,1,207989,9675
20230717,2,104925,8795
20230717,3,106421,6520
20230717,4,134770,5005
20230717,7,126094,4525
20230717,8,206173,3975
20230717,9,126203,3310
20230717,18,200282,2150
20230717,19,100644,1720
20230717,21,105777,1600
20230724,1,207989,9375
20230724,2,104925,8795
20230724,3,106421,6520
20230724,4,134770,4905
20230724,7,126094,4730
20230724,8,206173,3975
20230724,9,126203,3310
20230724,17,200282,2150
20230724,19,100644,1755
20230724,20,105777,1600
20230731,1,207989,9225
20230731,2,104925,8795
20230731,3,106421,6520
20230731,4,134770,4985
20230731,7,126094,4730
20230731,8,206173,3815
20230731,9,126203,3515
20230731,16,100644,2210
20230731,19,200282,1945
20230731,20,105777,1600
20230807,1,207989,9225
20230807,2,104925,8795
20230807,3,106421,6360
20230807,5,134770,4985
20230807,7,126094,4595
20230807,8,206173,3815
20230807,9,126203,3605
20230807,16,100644,2265
20230807,18,200282,2085
20230807,20,105777,1735
20230814,1,207989,9395
20230814,2,104925,8795
20230814,3,106421,6530
20230814,6,206173,4725
20230814,7,134770,4715
20230814,8,126094,4595
20230814,9,126203,3605
20230814,12,200282,2595
20230814,17,100644,2310
20230814,19,105777,1690
20230821,1,207989,9815
20230821,2,104925,9795
20230821,3,106421,6260
20230821,5,134770,4715
20230821,6,206173,4645
20230821,8,126094,4515
20230821,9,126203,3605
20230821,12,100644,2670
20230821,13,200282,2595
20230821,19,105777,1690
20230828,1,207989,9815
20230828,2,104925,9795
20230828,3,106421,6260
20230828,5,134770,4715
20230828,6,206173,4645
20230828,8,126094,4515
20230828,9,126203,3605
20230828,12,100644,2670
20230828,13,200282,2595
20230828,19,105777,1690
20230911,1,104925,11795
20230911,2,207989,8535
20230911,3,106421,7280
20230911,6,126094,4515
20230911,7,206173,4465
20230911,8,126203,3955
20230911,9,134770,3560
20230911,10,100644,3030
20230911,12,200282,2685
20230911,20,105777,1735
20230918,1,104925,11795
20230918,2,207989,8535
20230918,3,106421,7280
20230918,6,126094,4515
20230918,7,206173,4465
20230918,8,126203,3955
20230918,9,134770,3560
20230918,10,100644,3030
20230918,12,200282,2685
20230918,20,105777,1735
20230925,1,104925,11795
20230925,2,207989,8535
20230925,3,106421,7280
20230925,6,126094,4515
20230925,7,206173,4465
20230925,8,126203,3955
20230925,9,134770,3560
20230925,10,100644,3280
20230925,12,200282,2685
20230925,19,105777,1815
20231002,1,104925,11545
20231002,2,207989,8715
20231002,3,106421,7490
20231002,4,206173,4910
20231002,7,126094,4550
20231002,8,126203,3865
20231002,9,134770,3605
20231002,10,100644,3450
20231002,11,200282,2685
20231002,19,105777,1880
20231016,1,104925,11045
20231016,2,207989,8805
20231016,3,106421,7355
20231016,4,206173,5000
20231016,5,126094,4765
20231016,8,134770,3685
20231016,9,100644,3460
20231016,10,126203,3410
20231016,13,200282,2650
20231016,16,105777,2195
20231023,1,104925,11045
20231023,2,207989,8805
20231023,3,106421,7355
20231023,4,206173,5000
20231023,5,126094,4765
20231023,8,134770,3705
20231023,9,126203,3500
20231023,10,100644,3460
20231023,13,200282,2650
20231023,17,105777,2195
20231030,1,104925,11045
20231030,2,207989,8625
20231030,3,106421,7200
20231030,4,206173,5410
20231030,5,126094,4935
20231030,8,134770,3705
20231030,9,100644,3540
20231030,10,126203,3500
20231030,13,200282,2650
20231030,17,105777,2060
20231106,1,104925,11445
20231106,2,207989,8455
20231106,3,106421,7200
20231106,4,206173,5490
20231106,5,126094,5205
20231106,7,134770,3625
20231106,8,100644,3585
20231106,9,126203,3500
20231106,12,200282,2740
20231106,14,105777,2570
20231113,1,104925,9945
20231113,2,207989,8455
20231113,3,106421,7200
20231113,4,206173,5490
20231113,5,126094,4805
20231113,7,100644,3585
20231113,10,126203,3100
20231113,11,134770,2825
20231113,12,200282,2740
20231113,14,105777,2570
20231120,1,104925,11245
20231120,2,207989,8855
20231120,3,106421,7600
20231120,4,206173,6490
20231120,5,126094,4805
20231120,7,100644,3985
20231120,10,126203,3100
20231120,11,134770,2825
20231120,12,200282,2740
20231120,14,105777,2570
20231127,1,104925,11245
20231127,2,207989,8855
20231127,3,106421,7600
20231127,4,206173,6490
20231127,5,126094,4805
20231127,7,100644,3985
20231127,10,126203,3100
20231127,11,134770,2825
20231127,12,200282,2740
20231127,14,105777,2570
20231204,1,104925,11245
20231204,2,207989,8855
20231204,3,106421,7600
20231204,4,206173,6490
20231204,5,126094,4805
20231204,7,100644,3985
20231204,10,126203,3100
20231204,11,134770,2825
20231204,12,200282,2740
20231204,14,105777,2570
20231211,1,104925,11245
20231211,2,207989,8855
20231211,3,106421,7600
20231211,4,206173,6490
20231211,5,126094,4805
20231211,7,100644,3985
20231211,10,126203,3100
20231211,11,134770,2825
20231211,12,200282,2740
20231211,14,105777,2570
20231218,1,104925,11245
20231218,2,207989,8855
20231218,3,106421,7600
